userId,timestamp,review,item,rating,helpfulness,gender,category
587,90900,Sixth sense,Sixth Sense,5.0,3.0,M,Movies
587,120300,"Great Movie, Hilarious",Dogma,5.0,4.0,M,Movies
587,120300,One of the best i've ever seen,American Beauty,5.0,4.0,M,Movies
587,120300,GLADIATOR IS AWESOME!!!,Gladiator,5.0,4.0,M,Movies
587,120400,The grinch did not steal the show,How the Grinch Stole Christmas,3.0,4.0,M,Movies
587,122899,"Blair Witch, dissapointing",Blair Witch Project,3.0,3.0,M,Movies
587,122999,I would walk a mile for green mile,Green Mile,4.0,4.0,M,Movies
5568,10500,BEST MOVIE I'VE EVER SEEN ,Green Mile,5.0,4.0,M,Movies
5568,11800,I always fly Southwest and i continue to do so!,Southwest Airlines,5.0,3.0,M,Hotels & Travel
5568,12000,Even better than the first!,Toy Story 2,5.0,3.0,M,Movies
5568,12000,What does the &quot;M&quot; stand for?,MTV,1.0,4.0,M,Media
5568,52400,A scream that made me laugh...,Scream 3,5.0,3.0,M,Movies
5568,12900,Apple Pie has changed in my eyes,American Pie,4.0,4.0,M,Movies
5568,20300,Boring,Treeloot.com,1.0,4.0,M,Online Stores & Services
5568,20700,Stab 3?,Scream 3,4.0,4.0,M,Movies
5568,22800,Down Under~,Outback Steakhouse,5.0,4.0,M,Restaurants & Gourmet
5568,32100,The Peacock Feathers~,NBC,4.0,4.0,M,Media
5568,91200,Is she just going crazy?,What Lies Beneath,5.0,4.0,M,Movies
5568,122800,Cast Away is a must see...,Cast Away,5.0,4.0,M,Movies
700,10401,The Worst of 2000 (an essay on America),Scary Movie,1.0,4.0,F,Movies
700,10601,JackFoley Gets Personal,Gladiator,5.0,4.0,F,Movies
700,20301,A faithful heart makes wishes come true.,"Crouching Tiger, Hidden Dragon",5.0,4.0,F,Movies
700,60600,"Bizarre, depressing, and totally insane",Being John Malkovich,1.0,4.0,F,Movies
700,62700,&quot;What will I say at my judgement? That it was my job?&quot;,Green Mile,5.0,4.0,F,Movies
700,70200,&quot;And I'm proud to be an American....&quot;,Patriot,5.0,4.0,F,Movies
700,70200,Shallow Water Ahead,Perfect Storm,2.0,4.0,F,Movies
700,71800,The Best Superhero Film Ever,X-Men,5.0,4.0,F,Movies
700,82000,"Cheap scares, bad script, and Harrison Ford's worst role",What Lies Beneath,1.0,4.0,F,Movies
700,112000,"&quot;Maybe, just maybe, Christmas means a little bit more.&quot;",How the Grinch Stole Christmas,4.0,4.0,F,Movies
700,112300,&quot;There is a sole survivor. And he is miraculously unharmed.&quot;,Unbreakable,5.0,4.0,F,Movies
5848,10500,Not that Great,NetZero,3.0,4.0,M,Online Stores & Services
5848,11600,"good airline,but high fares",Delta Air Lines,3.0,3.0,M,Hotels & Travel
5848,11700,you can have it,Bank of America,2.0,3.0,M,Personal Finance
5848,12001,Tom Hanks does it again,Cast Away,4.0,3.0,M,Movies
5848,21700,A City that never sleeps,Las Vegas,5.0,3.0,M,Hotels & Travel
5848,40800,"Great airline,Friendly people",United Airlines,5.0,3.0,M,Hotels & Travel
5848,52200,Go to the Down Under,Outback Steakhouse,5.0,3.0,M,Restaurants & Gourmet
5848,52800,Did someone say Pasta,Olive Garden,5.0,3.0,M,Restaurants & Gourmet
5848,60400,A Sandwich for Everuone,Subway,4.0,3.0,M,Restaurants & Gourmet
5848,60500,One of the Best,Wendy's,5.0,3.0,M,Restaurants & Gourmet
5848,60500,Good burger,Burger King,4.0,3.0,M,Restaurants & Gourmet
5848,60700,Commercials ar cute,Taco Bell,3.0,3.0,M,Restaurants & Gourmet
5848,62600,Get your tissue ready,Green Mile,5.0,3.0,M,Movies
5848,90500,Keeps you on the edge of your seat,What Lies Beneath,4.0,3.0,M,Movies
5848,100300,Excellent Chice,Erin Brockovich,4.0,3.0,M,Movies
5848,100901,A good place to shop,eBay,4.0,3.0,M,Online Stores & Services
5848,121000,Not what I expected,Unbreakable,3.0,3.0,M,Movies
5848,122699,so far so good,BlueLight.com,4.0,3.0,M,Online Stores & Services
5848,123199,"good,but expensive",AOL (America Online),3.0,3.0,M,Online Stores & Services
5877,80503,"Great samples, easy system.",StartSampling.Com,3.0,3.0,M,Online Stores & Services
5877,111300,Don't know what all the fuss is about,MyPoints.com,3.0,3.0,M,Online Stores & Services
5877,111300,not the greatest deal,All Advantage,1.0,3.0,M,Online Stores & Services
5877,111300,AOL is questionable,AOL (America Online),4.0,3.0,M,Online Stores & Services
5877,111300,Ebay is addicting,eBay,5.0,3.0,M,Online Stores & Services
5877,111300,Awesome EASY ,PayPal,5.0,3.0,M,Personal Finance
5877,111400,Nothing different,NetZero,3.0,3.0,M,Online Stores & Services
596,10401,OK FED EX TOM ANOTHER OSCAR,Cast Away,5.0,4.0,F,Movies
596,51101,HI MY NAME IS JAMES.... AND IT'S BEEN 2 DAYS SINCE MY LAST HAPPY MEAL,McDonald's,3.0,4.0,F,Restaurants & Gourmet
596,51600,"50,000 THUMBS UP",Gladiator,5.0,4.0,F,Movies
596,60500,IT'S NAY SCOTTISH...&quot;,Austin Powers: The Spy Who Shagged Me,2.0,4.0,F,Movies
596,61800,BLAME MOI EH?    #@*:!!+&amp;|\,"South Park: Bigger, Longer & Uncut",4.0,4.0,F,Movies
596,61800,EARTHLINK.... DOESN'T!,Earthlink,1.0,4.0,F,Online Stores & Services
596,62000,YOUR MISSION ( SHOULD YOU CHOSE TO ACCEPT IT)... ENJOY!,Mission: Impossible II,4.0,4.0,F,Movies
596,62501, AYANKJOINSTHERAFforFROMHERETOETERNITY&spends30SECONDSOVERTOKYO,Pearl Harbor,3.0,4.0,F,Movies
596,62701, A TWELVE GAUGE WHOPPER,Burger King,3.0,4.0,F,Restaurants & Gourmet
596,90100,PATRIOTIC YEAH.  GOOD AND ACCURATE... WELL MAYBE,Patriot,3.0,4.0,F,Movies
596,90700,"IF YOU SAW THE TRAILER, YOU CAN PROBABLY SKIP THE MOVIE",American Pie,3.0,4.0,F,Movies
596,91000,"NOT PERFECT, BUT PRETTY DAMN CLOSE",Perfect Storm,4.0,4.0,F,Movies
724,11700,Really entertaining and really funny.,Toy Story 2,5.0,3.0,F,Movies
724,12000,The definitive sell/find-what-you-want site.,eBay,4.0,4.0,F,Online Stores & Services
724,12400,The DVD is full of extras!,Matrix,5.0,4.0,F,Movies
724,20101,Love - Hate Relationship,Sony PlayStation 2 Slimline Console,3.0,4.0,F,Games
724,40800,"Seen it twice, would see it a dozen more.",American Beauty,5.0,4.0,F,Movies
724,50600,It will &quot;Win the Crowd&quot;,Gladiator,4.0,4.0,F,Movies
724,50700,#1 on the charts for good reason.,The Sims 2: Open for Business for Windows,5.0,4.0,F,Games
724,61800,Hassle free but...,PayPal,3.0,4.0,F,Personal Finance
724,61800,Mindless TV lineup.,MTV,1.0,4.0,F,Media
5896,10800,Galaxy Quest,Galaxy Quest,4.0,3.0,M,Movies
5896,10800,The Green Mile,Green Mile,4.0,4.0,M,Movies
5896,11300,Being John Malkovich,Being John Malkovich,4.0,4.0,M,Movies
5896,11300,Fight Club,Fight Club,1.0,4.0,M,Movies
5896,11800,AOL,AOL (America Online),1.0,4.0,M,Online Stores & Services
5896,11900,Fox Network,FOX,3.0,4.0,M,Media
5896,12100,NBC,NBC,2.0,4.0,M,Media
5896,12600,American Beauty,American Beauty,3.0,4.0,M,Movies
5896,30700,The Sixth Sense,Sixth Sense,4.0,4.0,M,Movies
5896,31700,Erin Brockovich,Erin Brockovich,2.0,4.0,M,Movies
5938,10401,Worth the Flight!,"Crouching Tiger, Hidden Dragon",5.0,4.0,M,Movies
5938,21900,"Fun entertainment, but not that scary",Scream 3,3.0,4.0,M,Movies
5938,22000,Hitchcockian style thriller one of 1999's best,Talented Mr. Ripley,5.0,4.0,M,Movies
5938,32300,Modern Day Kate!,Erin Brockovich,4.0,4.0,M,Movies
5938,52800,Woo Hoo: Summer Holiday Fare!,Mission: Impossible II,4.0,4.0,M,Movies
5938,62900,"American Revolution, Mel Style",Patriot,3.0,4.0,M,Movies
5938,70200,Just When You Thought it Was Safe to Go to a Summer Flick,Perfect Storm,2.0,4.0,M,Movies
5938,70700,Will You Die Laughing?,Scary Movie,2.0,4.0,M,Movies
5938,73000,What if you never read X-Men Comics?,X-Men,4.0,4.0,M,Movies
5938,83000,Not Just Peanuts Anymore,Southwest Airlines,4.0,4.0,M,Hotels & Travel
5938,112600,Sleepwalking through Shyamalan,Unbreakable,2.0,4.0,M,Movies
5938,122300,"Swim, Tom, Swim!",Cast Away,3.0,4.0,M,Movies
5956,10701,"I Killed The AOL Frankenstein, Sorry! ",AOL (America Online),2.0,4.0,M,Online Stores & Services
5956,41800,What is the &quot;Sixth Sense??&quot;&quot;,Sixth Sense,2.0,4.0,M,Movies
5956,42602,It's Hell Getting Into Heaven!,Dogma,4.0,4.0,M,Movies
5956,82000,I'm Even More Ticked Off! Updated 8/22,All Advantage,1.0,4.0,M,Online Stores & Services
5956,82700,More Assets To This Movie Than Julia's Big Breasts!  ,Erin Brockovich,5.0,4.0,M,Movies
5956,92100,"I Gave It A Chance, I Really Did!",NetZero,1.0,4.0,M,Online Stores & Services
5985,10801,Mesmerizing story with a shallow ending,Cast Away,4.0,4.0,F,Movies
5985,21500,"&quot;It's 3 am, why am I still playing?&quot;--Sim-addiction explored",The Sims 2: Open for Business for Windows,5.0,4.0,F,Games
5985,33100,"Sixth Sense:  a thrilling ride, but watch out for plotholes",Sixth Sense,4.0,4.0,F,Movies
5985,62600,"Enjoyable, straightforward and predictable",Green Mile,3.0,4.0,F,Movies
5985,100500,ER -- why am I still watching?,NBC,5.0,4.0,F,Media
5985,102400,A myth for the twenty-first century,J. K. Rowling - Harry Potter and the Sorcerer's Stone,5.0,4.0,F,Books
5985,112899,Southwest rocks!,Southwest Airlines,5.0,4.0,F,Hotels & Travel
5985,120799,Google.com: a no nonsense search engine,Google,4.0,4.0,F,Online Stores & Services
5987,10800,One of the best!,BlueLight.com,4.0,4.0,M,Online Stores & Services
5987,11600,American Eagle,American Airlines,4.0,3.0,M,Hotels & Travel
5987,110799,Southwest - Can't get any cheaper than this,Southwest Airlines,3.0,3.0,M,Hotels & Travel
5987,111999,Best Free ISP,Alta Vista (by 1stUp),3.0,4.0,M,Online Stores & Services
5987,91200,Kevin Smith's Dogma,Dogma,4.0,4.0,M,Movies
5987,72501,"Fun and Power, What a Rush !!",Roller Coaster Tycoon For Windows,5.0,4.0,M,Games
754,32702,"The Universal Restaurant, Vegetarians Welcome ",Olive Garden,5.0,4.0,F,Restaurants & Gourmet
754,32902,My Glitch-Free AA and American Eagle Flights,American Airlines,3.0,4.0,F,Hotels & Travel
754,41401,Lessons in Anger Management,BlueLight.com,1.0,4.0,F,Online Stores & Services
754,41702,Headline: Vegetarians Eat at Burger King?,Burger King,3.0,4.0,F,Restaurants & Gourmet
754,42501,Haunted by Memories of a Failed Dot.com,All Advantage,1.0,4.0,F,Online Stores & Services
754,110901,Under the Spells of Harry Potter,J. K. Rowling - Harry Potter and the Sorcerer's Stone,5.0,4.0,F,Books
754,122199,Freeride is coasting downhill...,FreeRide.com,3.0,4.0,F,Online Stores & Services
6036,12300,Teletubbies get 2 thumbs up at our house!!,Teletubbies,4.0,4.0,F,Kids & Family
6036,12400,Oh My The Worst,Bank of America,1.0,4.0,F,Personal Finance
6036,12400,Much to say...,AOL (America Online),4.0,4.0,F,Online Stores & Services
6036,12400,Wonderful Safe Fast banking,X.com,5.0,4.0,F,Personal Finance
6036,12400,Great airline prices,Northwest Airlines,4.0,4.0,F,Hotels & Travel
6036,12400,The place to go,Las Vegas,5.0,4.0,F,Hotels & Travel
6036,12400,SouthWest and Unacompanied Minors,Southwest Airlines,5.0,3.0,F,Hotels & Travel
6036,12400,Id think about this one,The Original Furby,3.0,4.0,F,Kids & Family
6040,11800,It's Better then the Original,Toy Story 2,5.0,3.0,F,Movies
6040,11800,IT'S GIANT INTERNET SWAP MEET!,eBay,5.0,4.0,F,Online Stores & Services
6040,12600,My Nose is Forever in Debt to Playtex!,Playtex Diaper Genie System,5.0,4.0,F,Kids & Family
6040,12800,What Advantage?,All Advantage,3.0,4.0,F,Online Stores & Services
6040,20300,TreeLoot... Spare Yourself the Aggravation!,Treeloot.com,1.0,3.0,F,Online Stores & Services
6040,20500,The Real Poop about Luvs and Other Diapers,Luvs Ultra Leakguards Stretch,4.0,4.0,F,Kids & Family
6040,20500,The Real Poop about Huggies and Other Diapers,Huggies Ultra Trim Diapers,4.0,4.0,F,Kids & Family
6040,20800,Who's Afraid of the Big Bad Blair Witch?,Blair Witch Project,2.0,4.0,F,Movies
6040,20900,"I May Be in the Minority, but I Think they're Great....",Teletubbies,4.0,4.0,F,Kids & Family
6040,21300,AOL Can Go to H*##!,AOL (America Online),2.0,4.0,F,Online Stores & Services
600,60200,"90 Minutes of My Life, GONE!",Austin Powers: The Spy Who Shagged Me,1.0,4.0,M,Movies
600,71400,"Whatever It Was, It Wasn't Bad!",Taco Bell,3.0,4.0,M,Restaurants & Gourmet
600,80502,"Not Tonight, Duckling, I Have a Headache or I'm Addicted to Ebay!",eBay,4.0,4.0,M,Online Stores & Services
600,82100,It's Free! What More Do You Want!,StartSampling.Com,3.0,4.0,M,Online Stores & Services
600,101000,Great for the First Two Years!,Playtex Diaper Genie System,4.0,4.0,M,Kids & Family
600,101501,Pixar and Disney Genius!  Disney W/O for Emily Rose!,Toy Story 2,5.0,4.0,M,Movies
600,102200,Revised: Back to Five Stars 11/10/2000,MyPoints.com,5.0,4.0,M,Online Stores & Services
600,122306,"Amazon.com, Number 2 in the Holiday Shopping Experience. Not a Good Thing!",Amazon.com,2.0,4.0,M,Online Stores & Services
6056,11700,The Terrible Mr. Ripley,Talented Mr. Ripley,1.0,4.0,F,Movies
6056,11700,See Toy Story 2 or you suck.,Toy Story 2,4.0,3.0,F,Movies
6056,20100,Don't Hate it Because it's Beautiful,Final Fantasy VIII for PlayStation 1,5.0,3.0,F,Games
6056,20800,A Mile Long,Green Mile,5.0,4.0,F,Movies
6056,32100,A Beauty of a Film,American Beauty,5.0,4.0,F,Movies
6056,70900,Sucky Movie,Scary Movie,2.0,3.0,F,Movies
6056,72400,Best Superhero Movie in Years,X-Men,4.0,3.0,F,Movies
603,12600,Too much money!,AOL (America Online),1.0,3.0,F,Online Stores & Services
603,12600,Adorable &amp; Cute,The Original Furby,5.0,3.0,F,Kids & Family
603,13000,Extremely Good Movie.,Blair Witch Project,5.0,3.0,F,Movies
603,20100,"Move the kids aside, I'm watching!",Blue's Clues,5.0,3.0,F,Kids & Family
603,22000,Great movie!,Austin Powers: The Spy Who Shagged Me,5.0,3.0,F,Movies
603,30700,Good food!,Outback Steakhouse,5.0,3.0,F,Restaurants & Gourmet
603,61500,Great movie!,Fight Club,5.0,3.0,F,Movies
603,100500,Awesome Game.,The Sims 2: Open for Business for Windows,5.0,4.0,F,Games
603,101400,Great Service.,PayPal,5.0,3.0,F,Personal Finance
6089,11900,Not just for kids!,Toy Story 2,5.0,3.0,M,Movies
6089,12000,It's good if you can put up with it.,Alta Vista (by 1stUp),4.0,4.0,M,Online Stores & Services
6089,12000,The best for your buck!,AOL (America Online),5.0,4.0,M,Online Stores & Services
6089,33100,Read me before deciding on Southwest!,Southwest Airlines,3.0,4.0,M,Hotels & Travel
6089,52301,Aren't diapers expensive?,Luvs Ultra Leakguards Stretch,3.0,3.0,M,Kids & Family
6089,52301,"PS2 vs. other game consoles, NOT just a game system!",Sony PlayStation 2 Slimline Console,5.0,3.0,M,Games
6089,81600,If you really must know...,Scary Movie,5.0,3.0,M,Movies
6089,112000,Is it worth the rental?,Patriot,5.0,4.0,M,Movies
778,12200,Why not earn money for what you do any way!  Surfing the web!,All Advantage,5.0,4.0,M,Online Stores & Services
778,12900,A Great ISP!  It's improved over the years!,AOL (America Online),5.0,4.0,M,Online Stores & Services
778,13100,A great site for those FREE Gift Certificates!,FreeRide.com,5.0,4.0,M,Online Stores & Services
778,20600,A Great Restaurant!,Outback Steakhouse,5.0,4.0,M,Restaurants & Gourmet
778,20600,"Great Italian Food, Even better Salad!",Olive Garden,5.0,4.0,M,Restaurants & Gourmet
778,21300,Tree Loot a big Hoot!,Treeloot.com,1.0,4.0,M,Online Stores & Services
778,21600,Great Selection of Free E-cards!,Blue Mountain Arts eCards,5.0,4.0,M,Online Stores & Services
778,100900,absolutely worth the wait to get in!,Outback Steakhouse,5.0,4.0,M,Restaurants & Gourmet
778,100900,Good food at Applebee's!,Applebee's,4.0,4.0,M,Restaurants & Gourmet
6131,21901,A Tall Tale,Blair Witch Project,3.0,4.0,F,Movies
6131,40101,OUTBACK.... My Favorite.... ,Outback Steakhouse,5.0,4.0,F,Restaurants & Gourmet
6131,73102,AOL is not AOL HELL for me anymore,AOL (America Online),4.0,4.0,F,Online Stores & Services
6131,110500,It's All Good.......,Burger King,4.0,4.0,F,Restaurants & Gourmet
6131,110900,Two All Rubber Patties... ,McDonald's,3.0,4.0,F,Restaurants & Gourmet
6131,111600,So very true........,American Pie,5.0,4.0,F,Movies
6131,122700,I LUVVVVVV Them,Luvs Ultra Leakguards Stretch,5.0,4.0,F,Kids & Family
6142,10700,Stephen King should be proud,Green Mile,5.0,4.0,M,Movies
6142,11000,16 years is a long time for the second coming.,Star Wars Episode I: The Phantom Menace,4.0,4.0,M,Movies
6142,11200,Keanu's best movie since Speed,Matrix,4.0,4.0,M,Movies
6142,11500,Square's fantasy is far from final.,Final Fantasy VIII for PlayStation 1,5.0,3.0,M,Games
6142,11500,Monsters?  We don't need no stinkin' monsters!,Blair Witch Project,5.0,4.0,M,Movies
6142,12700,10 years old and still going strong!!,"Simpsons, The",5.0,3.0,M,Kids & Family
6142,41500,The Sixth Sense (DVD),Sixth Sense,5.0,4.0,M,Movies
787,12501,Confessions of a Former Simpsons Hater,"Simpsons, The",5.0,4.0,F,Kids & Family
787,13101,A good movie; not as amazing as people are saying...,"Crouching Tiger, Hidden Dragon",4.0,4.0,F,Movies
787,20701,Flawed? Beginning to a Mythic Story,Star Wars Episode I: The Phantom Menace,4.0,4.0,F,Movies
787,22001,"Great idea, but Customer Service undermines the whole shebang",PayPal,2.0,4.0,F,Personal Finance
787,22001,Uh....MUSIC Television?  Riiiiiiight.,MTV,1.0,4.0,F,Media
787,22701,Ba-ba-ba-BA-Ba....I'm not lovin' it.  But my boys do.,McDonald's,2.0,4.0,F,Restaurants & Gourmet
787,22801,The best of Fast Food at a decent price,Wendy's,4.0,4.0,F,Restaurants & Gourmet
787,52301,This is the funniest movie I've seen so far this year!,Shrek,4.0,4.0,F,Movies
787,52804,Las Vegas with a Two-Year Old....Could it be done?  SHOULD it be done?,Las Vegas,4.0,4.0,F,Hotels & Travel
787,52901,An Explosion of Mediocrity--Veterans Deserve More,Pearl Harbor,2.0,4.0,F,Movies
787,80901,Somebody Help Me--I'm In Love With Taco Bell's Grilled Steak Taco!,Taco Bell,3.0,4.0,F,Restaurants & Gourmet
787,91701,"Despite That Hogwart's Sounds Like a Venereal Disease, This is Still a Must-Read",J. K. Rowling - Harry Potter and the Sorcerer's Stone,5.0,4.0,F,Books
787,122602,"My 500th Epinion, 2nd Anniversary, and Pilgrimage to Jim Henson Company",New York City,5.0,4.0,F,Hotels & Travel
787,123000,eBay just keeps getting better and better--a Collector's POV,eBay,5.0,4.0,F,Online Stores & Services
6162,21100,Slash and Trash,Scream 3,2.0,4.0,F,Movies
6162,31700,Julia Roberts Gets Down to Earth,Erin Brockovich,3.0,4.0,F,Movies
6162,50500,Chariots of Ire,Gladiator,1.0,4.0,F,Movies
6162,52300,John Woo's Accomplished 'Mission',Mission: Impossible II,4.0,4.0,F,Movies
6162,62900,All Wet,Perfect Storm,2.0,4.0,F,Movies
6162,70800,Scared Silly,Scary Movie,3.0,4.0,F,Movies
6162,71400,Wolverine Carves Up Big Screen,X-Men,3.0,4.0,F,Movies
6162,72599,The Matrix,Matrix,3.0,4.0,F,Movies
6162,72599,Austin Powers: The Spy Who Shagged Me,Austin Powers: The Spy Who Shagged Me,3.0,3.0,F,Movies
6162,101399,Intense 'Soap' Opera,Fight Club,4.0,4.0,F,Movies
6162,102799,Monkeying With Malcovich,Being John Malkovich,4.0,4.0,F,Movies
6162,111999,"Gorgeous, Campy Movie is a Bit 'Hollow'",Sleepy Hollow,3.0,4.0,F,Movies
6162,112899,New Improved 'Toy',Toy Story 2,4.0,4.0,F,Movies
6162,120899,Misses 'Shawshank' By a 'Mile',Green Mile,3.0,4.0,F,Movies
6162,122799,Wasted 'Talent',Talented Mr. Ripley,2.0,4.0,F,Movies
6163,12100,American Ugly,American Beauty,3.0,4.0,F,Movies
6163,12100,The &quot;Godfather: Part II&quot; of computer animated movies.,Toy Story 2,5.0,4.0,F,Movies
6163,12100,"The Green Mile is good, but not golden",Green Mile,4.0,4.0,F,Movies
6163,12100,Lampoon and Prosper,Galaxy Quest,3.0,4.0,F,Movies
6163,12100,The Talented Mr. Damon,Talented Mr. Ripley,5.0,4.0,F,Movies
6163,12400,Mindjob,Being John Malkovich,4.0,4.0,F,Movies
6163,12400,Stone-ing professional football,Any Given Sunday,3.0,4.0,F,Movies
6163,12900,Uncommon &quot;Sense&quot;,Sixth Sense,5.0,4.0,F,Movies
6163,20301,Martial Art,"Crouching Tiger, Hidden Dragon",5.0,4.0,F,Movies
6163,31500,Drink this water.,Erin Brockovich,4.0,4.0,F,Movies
6163,40100,The Force is strong with this one.,Star Wars Episode I: The Phantom Menace,4.0,4.0,F,Movies
6163,50200,I am Maximus!,Gladiator,5.0,4.0,F,Movies
6163,51701,Ogre Easy,Shrek,4.0,4.0,F,Movies
6163,52301,Pearl Gem,Pearl Harbor,4.0,4.0,F,Movies
6163,60100,Minds Wide Shut,Mission: Impossible II,3.0,4.0,F,Movies
6163,60200,Talkin' Bout Our Generation,Fight Club,5.0,4.0,F,Movies
6163,62900,Floundering Fathers,Patriot,2.0,4.0,F,Movies
6163,70100,Gale Force,Perfect Storm,4.0,4.0,F,Movies
6163,71300,Freak Show,X-Men,3.0,4.0,F,Movies
6163,72100,Tricks and Treats,What Lies Beneath,3.0,4.0,F,Movies
6163,111800,Sympathy for the Grinch,How the Grinch Stole Christmas,3.0,4.0,F,Movies
6163,112200,You're Not Ready For The Truth,Unbreakable,4.0,4.0,F,Movies
6163,121900,Survivor,Cast Away,4.0,4.0,F,Movies
798,10200,Flick Pick,Galaxy Quest,4.0,3.0,M,Movies
798,13000,Flick Pick,Gladiator,3.0,3.0,M,Movies
798,20700,Flick Pick,Scream 3,3.0,4.0,M,Movies
798,31800,Flick Pick,Erin Brockovich,5.0,4.0,M,Movies
798,50600,Flick Pick,Gladiator,4.0,4.0,M,Movies
798,121399,Flick Pick,Green Mile,4.0,4.0,M,Movies
798,121499,Flick Pick,Dogma,4.0,4.0,M,Movies
798,121699,Flick Pick,Sleepy Hollow,2.0,3.0,M,Movies
798,122999,Flick Pick,Any Given Sunday,4.0,4.0,M,Movies
798,123199,Flick Pick,Talented Mr. Ripley,4.0,4.0,M,Movies
6178,51600,"Cheap Beer, Good Food",Outback Steakhouse,5.0,4.0,M,Restaurants & Gourmet
6178,70400,My Only Complaint...,Star Wars Episode I: The Phantom Menace,5.0,4.0,M,Movies
6178,71500,Hopefully the sequels will stay as good...,X-Men,5.0,4.0,M,Movies
6178,80600,"Once again, the sequel to a great movie strikes out...",Austin Powers: The Spy Who Shagged Me,2.0,4.0,M,Movies
6178,91000,"Finally, KMart Impresses me...",BlueLight.com,4.0,4.0,M,Online Stores & Services
6178,111600,Great the first time around...,Blair Witch Project,5.0,4.0,M,Movies
6178,121500,This was an EXCELLENT first job...,McDonald's,4.0,3.0,M,Restaurants & Gourmet
6161,40800,AOL is the Devil's ISP!,AOL (America Online),1.0,4.0,F,Online Stores & Services
6161,10203,"No phones, no lights, no motorcars. Not a single luxury.",Cast Away,3.0,4.0,F,Movies
6161,10611,Soap Harbor!,Pearl Harbor,1.0,4.0,F,Movies
6161,22002,"When you want fast food, only one place does the trick.",Wendy's,5.0,4.0,F,Restaurants & Gourmet
6161,22502,"If Burger King went Mexican, this is what we'd have.",Taco Bell,4.0,4.0,F,Restaurants & Gourmet
6161,32402,Money For Nothing And Britney For Free,MTV,1.0,4.0,F,Media
6161,32701,"Limb flyin', blood spurtin' piece of Imperial Roman fun",Gladiator,4.0,4.0,F,Movies
6161,40503,Kevin Smith's Parable About Religion.,Dogma,4.0,4.0,F,Movies
6161,41503,Adult angst has paid off well. Now they're bored and old.,Fight Club,5.0,4.0,F,Movies
6161,42111,I see...a pretty average movie actually.,Sixth Sense,3.0,4.0,F,Movies
6161,51602,Like watching someone else's vacation.,Star Wars Episode I: The Phantom Menace,3.0,4.0,F,Movies
6161,52403,Do we really NEED 449 Matrix reviews? Read on.,Matrix,4.0,4.0,F,Movies
6161,62901,The Big Green Movie,Shrek,5.0,4.0,F,Movies
6161,70402,A dark and shining masterpiece.,American Beauty,5.0,4.0,F,Movies
6161,71602,AOL: Why it never will be better than mediocre.,AOL (America Online),2.0,4.0,F,Online Stores & Services
6161,82602,AKA Clown Food Under Heating Lamps.,McDonald's,1.0,4.0,F,Restaurants & Gourmet
6161,90201,Scream if You Know What I Did Last Summer.,Scary Movie,4.0,4.0,F,Movies
6161,101304,"You're a mean one, Mr. Producer.",How the Grinch Stole Christmas,3.0,4.0,F,Movies
6161,120402,An absolutely classic holiday tale that will never ever once grow stale.,How the Grinch Stole Christmas,5.0,4.0,F,Movies
804,33107,Wendy's isn't all burgers and fries. There's Frosties too!,Wendy's,4.0,4.0,M,Restaurants & Gourmet
804,51705,"It's actually possible to earn rewards, but they raised the cost of my favorite one!",MyPoints.com,4.0,4.0,M,Online Stores & Services
804,52505,"The Abomination of Harry Potter and the Sorcerer's Stone, by Draco Malfoy",J. K. Rowling - Harry Potter and the Sorcerer's Stone,4.0,4.0,M,Books
804,62605,"Taco Bell's Crunchwrap - Another Cheap, Vegetarian Option",Taco Bell,4.0,4.0,M,Restaurants & Gourmet
804,120399,Best Star Wars Movie!,Star Wars Episode I: The Phantom Menace,5.0,4.0,M,Movies
804,120699,Cool Dramas and Sitcoms,NBC,4.0,3.0,M,Media
804,122599,Humor for Geeks - And Others,Galaxy Quest,5.0,3.0,M,Movies
6201,10400,X marks the spot!,X.com,4.0,4.0,F,Personal Finance
6201,11000,Can't beat the price,Blue Mountain Arts eCards,5.0,4.0,F,Online Stores & Services
6201,11400,"When you're here, you're (dysfunctional at times) family",Olive Garden,4.0,4.0,F,Restaurants & Gourmet
6201,11400,The Mother (In Law) of ISP's,AOL (America Online),3.0,4.0,F,Online Stores & Services
6201,32800,Furby Breastfeeding advocate?,The Original Furby,4.0,4.0,F,Kids & Family
6201,41500,Don't rewind 'til you watch the Rules &amp; Clues ,Sixth Sense,5.0,4.0,F,Movies
6201,52200,Mc Family Fun,McDonald's,4.0,4.0,F,Restaurants & Gourmet
6201,122799,A clue! A clue!,Blue's Clues,5.0,4.0,F,Kids & Family
6216,12100,A Las Vegas local's Best Attractions list,Las Vegas,5.0,4.0,M,Hotels & Travel
6216,32600,Erin Brockovich.. Finally a deep movie about a single mom,Erin Brockovich,5.0,4.0,M,Movies
6216,40300,The Sixth Sense is simply amazing,Sixth Sense,5.0,4.0,M,Movies
6216,40400,American Beauty rejects life as usual,American Beauty,5.0,4.0,M,Movies
6216,70400,The Patriot is a rare and eloquent film,Patriot,5.0,4.0,M,Movies
6216,72200,The Green Mile... A character study about good and evil.,Green Mile,4.0,4.0,M,Movies
6216,112500,Grinch: Cute but No Classic,How the Grinch Stole Christmas,3.0,4.0,M,Movies
6216,121000,Unbreakable self destructs,Unbreakable,3.0,4.0,M,Movies
618,40200,GREAT AND ADDICTING GAME,Roller Coaster Tycoon For Windows,5.0,4.0,F,Games
